,complete,error,sol,sub_data,u,u_nom
259,False,False,"[[ 0.194997  ]
 [-0.03968338]]","{'bfs': Array([0.3516834 , 0.03608285, 0.02381364], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.194997   -0.03968338],[ 0.7347028  -0.48381478]
260,False,False,"[[ 0.19470645]
 [-0.03959974]]","{'bfs': Array([0.35369563, 0.03590013, 0.02369294], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.19470645 -0.03959974],[ 0.73313826 -0.48346898]
261,False,False,"[[ 0.19353114]
 [-0.03934318]]","{'bfs': Array([0.35570535, 0.03571824, 0.02357276], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.19353114 -0.03934318],[ 0.73157513 -0.48312414]
262,False,False,"[[ 0.19322766]
 [-0.03925764]]","{'bfs': Array([0.3577034 , 0.03553803, 0.02345369], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.19322766 -0.03925764],[ 0.7300214  -0.48278195]
263,False,False,"[[ 0.19292642]
 [-0.03917256]]","{'bfs': Array([0.3596985 , 0.03535862, 0.02333516], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.19292642 -0.03917256],[ 0.7284694  -0.48244077]
264,False,False,"[[ 0.19262828]
 [-0.03908833]]","{'bfs': Array([0.36169052, 0.03518003, 0.0232172 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.19262828 -0.03908833],[ 0.72691935 -0.48210055]
265,False,False,"[[ 0.19233407]
 [-0.03900505]]","{'bfs': Array([0.36367944, 0.03500228, 0.0230998 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.19233407 -0.03900505],[ 0.7253711  -0.48176146]
266,False,False,"[[ 0.19204344]
 [-0.03892275]]","{'bfs': Array([0.36566526, 0.03482534, 0.02298291], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.19204344 -0.03892275],[ 0.723825   -0.48142335]
267,False,False,"[[ 0.19175619]
 [-0.0388413 ]]","{'bfs': Array([0.3676477 , 0.03464922, 0.02286658], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.19175619 -0.0388413 ],[ 0.7222803  -0.48108625]
268,False,False,"[[ 0.19147189]
 [-0.03876057]]","{'bfs': Array([0.369627  , 0.03447393, 0.02275076], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.19147189 -0.03876057],[ 0.72073776 -0.48075023]
269,False,False,"[[ 0.19119129]
 [-0.03868081]]","{'bfs': Array([0.37160265, 0.03429942, 0.02263551], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.19119129 -0.03868081],[ 0.7191969 -0.4804151]
270,False,False,"[[ 0.19091432]
 [-0.03860185]]","{'bfs': Array([0.3735749 , 0.03412571, 0.02252077], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.19091432 -0.03860185],[ 0.71765786 -0.48008102]
271,False,False,"[[ 0.1906402 ]
 [-0.03852372]]","{'bfs': Array([0.37554353, 0.0339528 , 0.02240655], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1906402  -0.03852372],[ 0.71612066 -0.47974786]
272,False,False,"[[ 0.19037129]
 [-0.03844678]]","{'bfs': Array([0.37750852, 0.03378069, 0.02229286], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.19037129 -0.03844678],[ 0.71458495 -0.47941568]
273,False,False,"[[ 0.1892269 ]
 [-0.03819716]]","{'bfs': Array([0.37946963, 0.03360936, 0.0221797 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1892269  -0.03819716],[ 0.71305126 -0.47908452]
274,False,False,"[[ 0.18894532]
 [-0.03811817]]","{'bfs': Array([0.38141793, 0.0334396 , 0.02206759], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18894532 -0.03811817],[ 0.71152616 -0.47875577]
275,False,False,"[[ 0.18866904]
 [-0.03804042]]","{'bfs': Array([0.38336214, 0.03327061, 0.02195598], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18866904 -0.03804042],[ 0.71000266 -0.47842798]
276,False,False,"[[ 0.1883901 ]
 [-0.03796216]]","{'bfs': Array([0.3853022 , 0.03310241, 0.0218449 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1883901  -0.03796216],[ 0.70848125 -0.47810116]
277,False,False,"[[ 0.18811412]
 [-0.03788489]]","{'bfs': Array([0.38723785, 0.03293498, 0.02173433], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18811412 -0.03788489],[ 0.7069616  -0.47777534]
278,False,False,"[[ 0.18784122]
 [-0.0378083 ]]","{'bfs': Array([0.3891691 , 0.03276835, 0.02162429], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18784122 -0.0378083 ],[ 0.7054438 -0.4774504]
279,False,False,"[[ 0.1875707 ]
 [-0.03773228]]","{'bfs': Array([0.39109594, 0.03260248, 0.02151475], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1875707  -0.03773228],[ 0.7039275  -0.47712645]
280,False,False,"[[ 0.18756235]
 [-0.03770853]]","{'bfs': Array([0.39301813, 0.03243738, 0.02140574], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18756235 -0.03770853],[ 0.7024131 -0.4768034]
281,False,False,"[[ 0.18647207]
 [-0.0374699 ]]","{'bfs': Array([0.3949384 , 0.03227282, 0.02129707], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18647207 -0.0374699 ],[ 0.7008981  -0.47648084]
282,False,False,"[[ 0.18621182]
 [-0.03739644]]","{'bfs': Array([0.39684558, 0.03210974, 0.02118937], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18621182 -0.03739644],[ 0.69939166 -0.47616062]
283,False,False,"[[ 0.1859554 ]
 [-0.03732399]]","{'bfs': Array([0.39874777, 0.03194741, 0.0210822 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1859554  -0.03732399],[ 0.69788677 -0.47584125]
284,False,False,"[[ 0.1856995 ]
 [-0.03725185]]","{'bfs': Array([0.4006453 , 0.03178583, 0.0209755 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1856995  -0.03725185],[ 0.6963837  -0.47552294]
285,False,False,"[[ 0.18545036]
 [-0.03718118]]","{'bfs': Array([0.40253767, 0.03162498, 0.02086931], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18545036 -0.03718118],[ 0.6948821  -0.47520536]
286,False,False,"[[ 0.18507141]
 [-0.03708454]]","{'bfs': Array([0.4044251 , 0.03146488, 0.0207636 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18507141 -0.03708454],[ 0.69338226 -0.4748887 ]
287,False,False,"[[ 0.18480287]
 [-0.03701034]]","{'bfs': Array([0.40630624, 0.03130563, 0.02065845], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18480287 -0.03701034],[ 0.69188505 -0.47457322]
288,False,False,"[[ 0.1845346 ]
 [-0.03693623]]","{'bfs': Array([0.40818176, 0.03114711, 0.02055381], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1845346  -0.03693623],[ 0.6903895  -0.47425857]
289,False,False,"[[ 0.18426837]
 [-0.03686281]]","{'bfs': Array([0.4100519 , 0.03098937, 0.02044965], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18426837 -0.03686281],[ 0.68889564 -0.4739448 ]
290,False,False,"[[ 0.18400036]
 [-0.03678911]]","{'bfs': Array([0.4119164 , 0.03083234, 0.02034599], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18400036 -0.03678911],[ 0.68740344 -0.47363198]
291,False,False,"[[ 0.1837378 ]
 [-0.03671665]]","{'bfs': Array([0.4137752 , 0.03067607, 0.02024281], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1837378  -0.03671665],[ 0.6859132  -0.47332013]
292,False,False,"[[ 0.18341145]
 [-0.03663142]]","{'bfs': Array([0.4156281 , 0.03052053, 0.02014014], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18341145 -0.03663142],[ 0.6844247  -0.47300908]
293,False,False,"[[ 0.18325998]
 [-0.03658158]]","{'bfs': Array([0.41747466, 0.03036577, 0.02003797], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18325998 -0.03658158],[ 0.6829381  -0.47269905]
294,False,False,"[[ 0.18229493]
 [-0.03636849]]","{'bfs': Array([0.41931623, 0.03021167, 0.01993625], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18229493 -0.03636849],[ 0.68145263 -0.4723897 ]
295,False,False,"[[ 0.1821235 ]
 [-0.03631489]]","{'bfs': Array([0.42114472, 0.03005888, 0.01983539], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1821235  -0.03631489],[ 0.6799745  -0.47208244]
296,False,False,"[[ 0.18194324]
 [-0.03625983]]","{'bfs': Array([0.422968  , 0.02990673, 0.01973495], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18194324 -0.03625983],[ 0.6784974  -0.47177586]
297,False,False,"[[ 0.18178192]
 [-0.03620844]]","{'bfs': Array([0.42478573, 0.02975524, 0.01963497], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18178192 -0.03620844],[ 0.6770211  -0.47147006]
298,False,False,"[[ 0.18161915]
 [-0.03615693]]","{'bfs': Array([0.4265982 , 0.02960439, 0.01953539], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18161915 -0.03615693],[ 0.67554593 -0.47116482]
299,False,False,"[[ 0.18147238]
 [-0.03610877]]","{'bfs': Array([0.42840514, 0.02945418, 0.01943625], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18147238 -0.03610877],[ 0.67407167 -0.47086045]
300,False,False,"[[ 0.1805074 ]
 [-0.03589536]]","{'bfs': Array([0.4302067 , 0.02930459, 0.01933751], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1805074  -0.03589536],[ 0.6725982  -0.47055674]
301,False,False,"[[ 0.18032418]
 [-0.03584019]]","{'bfs': Array([0.43199453, 0.02915629, 0.01923963], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18032418 -0.03584019],[ 0.67113185 -0.47025502]
302,False,False,"[[ 0.18012606]
 [-0.03578208]]","{'bfs': Array([0.43377662, 0.02900864, 0.01914216], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.18012606 -0.03578208],[ 0.6696672  -0.46995404]
303,False,False,"[[ 0.17993984]
 [-0.03572658]]","{'bfs': Array([0.4355523 , 0.02886163, 0.01904516], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17993984 -0.03572658],[ 0.66820335 -0.46965384]
304,False,False,"[[ 0.17975816]
 [-0.03567202]]","{'bfs': Array([0.4373219 , 0.02871529, 0.01894858], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17975816 -0.03567202],[ 0.6667408 -0.4693544]
305,False,False,"[[ 0.17958201]
 [-0.03561869]]","{'bfs': Array([0.43908525, 0.02856958, 0.01885241], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17958201 -0.03561869],[ 0.66527915 -0.4690556 ]
306,False,False,"[[ 0.17940786]
 [-0.03556586]]","{'bfs': Array([0.4408423 , 0.02842451, 0.01875667], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17940786 -0.03556586],[ 0.66381866 -0.4687575 ]
307,False,False,"[[ 0.17923166]
 [-0.03551269]]","{'bfs': Array([0.44259286, 0.02828008, 0.01866137], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17923166 -0.03551269],[ 0.6623593  -0.46846017]
308,False,False,"[[ 0.17822368]
 [-0.03529089]]","{'bfs': Array([0.4443371 , 0.02813625, 0.01856646], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17822368 -0.03529089],[ 0.66090083 -0.4681635 ]
309,False,False,"[[ 0.1780238 ]
 [-0.03523329]]","{'bfs': Array([0.44606674, 0.02799374, 0.01847242], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1780238  -0.03523329],[ 0.6594502  -0.46786886]
310,False,False,"[[ 0.17782325]
 [-0.03517567]]","{'bfs': Array([0.44778946, 0.02785188, 0.01837879], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17782325 -0.03517567],[ 0.65800077 -0.4675751 ]
311,False,False,"[[ 0.17762485]
 [-0.03511854]]","{'bfs': Array([0.4495052 , 0.02771066, 0.0182856 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17762485 -0.03511854],[ 0.65655255 -0.46728203]
312,False,False,"[[ 0.17743194]
 [-0.03506268]]","{'bfs': Array([0.451214  , 0.02757007, 0.01819283], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17743194 -0.03506268],[ 0.6551057 -0.4669897]
313,False,False,"[[ 0.17724119]
 [-0.03500732]]","{'bfs': Array([0.45291558, 0.02743013, 0.01810049], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17724119 -0.03500732],[ 0.65366006 -0.46669805]
314,False,False,"[[ 0.17704652]
 [-0.03495128]]","{'bfs': Array([0.45461014, 0.02729079, 0.01800855], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17704652 -0.03495128],[ 0.65221554 -0.46640715]
315,False,False,"[[ 0.17686187]
 [-0.03489735]]","{'bfs': Array([0.4562974 , 0.02715211, 0.01791704], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17686187 -0.03489735],[ 0.6507723  -0.46611688]
316,False,False,"[[ 0.17667831]
 [-0.0348437 ]]","{'bfs': Array([0.4579773 , 0.02701404, 0.01782596], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17667831 -0.0348437 ],[ 0.64933026 -0.4658274 ]
317,False,False,"[[ 0.17648423]
 [-0.03478801]]","{'bfs': Array([0.45965004, 0.02687658, 0.01773526], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17648423 -0.03478801],[ 0.64788914 -0.46553856]
318,False,False,"[[ 0.17548373]
 [-0.03456827]]","{'bfs': Array([0.46131507, 0.02673975, 0.01764499], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17548373 -0.03456827],[ 0.6464494  -0.46525052]
319,False,False,"[[ 0.17528853]
 [-0.03451269]]","{'bfs': Array([0.462965  , 0.02660419, 0.01755555], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17528853 -0.03451269],[ 0.6450175  -0.46496448]
320,False,False,"[[ 0.17508239]
 [-0.03445498]]","{'bfs': Array([0.46460727, 0.02646923, 0.01746651], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17508239 -0.03445498],[ 0.64358664 -0.46467915]
321,False,False,"[[ 0.17489311]
 [-0.03440077]]","{'bfs': Array([0.46624175, 0.0263349 , 0.01737787], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17489311 -0.03440077],[ 0.64215696 -0.4643945 ]
322,False,False,"[[ 0.17470458]
 [-0.03434685]]","{'bfs': Array([0.4678684 , 0.02620118, 0.01728966], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17470458 -0.03434685],[ 0.64072895 -0.4641106 ]
323,False,False,"[[ 0.17449962]
 [-0.03428958]]","{'bfs': Array([0.4694871 , 0.02606808, 0.01720186], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17449962 -0.03428958],[ 0.6393019  -0.46382746]
324,False,False,"[[ 0.17431624]
 [-0.03423682]]","{'bfs': Array([0.47109783, 0.02593559, 0.01711444], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17431624 -0.03423682],[ 0.63787633 -0.46354493]
325,False,False,"[[ 0.1741362 ]
 [-0.03418491]]","{'bfs': Array([0.4727006 , 0.0258037 , 0.01702744], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1741362  -0.03418491],[ 0.6364516  -0.46326312]
326,False,False,"[[ 0.17397065]
 [-0.03413594]]","{'bfs': Array([0.4742953 , 0.02567241, 0.01694083], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17397065 -0.03413594],[ 0.63502806 -0.4629819 ]
327,False,False,"[[ 0.1738423 ]
 [-0.03409465]]","{'bfs': Array([0.47588196, 0.0255417 , 0.01685462], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1738423  -0.03409465],[ 0.63360554 -0.46270135]
328,False,False,"[[ 0.17290165]
 [-0.03388743]]","{'bfs': Array([0.47746104, 0.02541156, 0.01676877], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17290165 -0.03388743],[ 0.63218397 -0.4624215 ]
329,False,False,"[[ 0.17276739]
 [-0.03384532]]","{'bfs': Array([0.47902492, 0.02528257, 0.01668367], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17276739 -0.03384532],[ 0.63076925 -0.46214354]
330,False,False,"[[ 0.17261632]
 [-0.03379976]]","{'bfs': Array([0.48058096, 0.02515415, 0.01659896], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17261632 -0.03379976],[ 0.6293559  -0.46186614]
331,False,False,"[[ 0.17248622]
 [-0.03375864]]","{'bfs': Array([0.4821289 , 0.02502626, 0.01651462], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17248622 -0.03375864],[ 0.6279431 -0.4615894]
332,False,False,"[[ 0.1723363 ]
 [-0.03371344]]","{'bfs': Array([0.48366883, 0.02489896, 0.01643063], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1723363  -0.03371344],[ 0.6265309  -0.46131316]
333,False,False,"[[ 0.17219056]
 [-0.0336692 ]]","{'bfs': Array([0.48520046, 0.02477219, 0.01634702], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17219056 -0.0336692 ],[ 0.62511986 -0.46103755]
334,False,False,"[[ 0.17206186]
 [-0.03362854]]","{'bfs': Array([0.4867237 , 0.02464599, 0.01626379], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17206186 -0.03362854],[ 0.62370944 -0.46076256]
335,False,False,"[[ 0.1719156 ]
 [-0.03358429]]","{'bfs': Array([0.4882388 , 0.02452031, 0.01618091], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1719156  -0.03358429],[ 0.6222999  -0.46048814]
336,False,False,"[[ 0.17095609]
 [-0.03337345]]","{'bfs': Array([0.48974532, 0.02439522, 0.01609841], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17095609 -0.03337345],[ 0.6208912 -0.4602143]
337,False,False,"[[ 0.17079367]
 [-0.03332619]]","{'bfs': Array([0.49123633, 0.02427126, 0.01601664], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17079367 -0.03332619],[ 0.61949   -0.4599424]
338,False,False,"[[ 0.17063424]
 [-0.03327963]]","{'bfs': Array([0.49271852, 0.02414785, 0.01593525], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17063424 -0.03327963],[ 0.6180898  -0.45967114]
339,False,False,"[[ 0.17047712]
 [-0.03323363]]","{'bfs': Array([0.4941922 , 0.02402502, 0.01585422], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17047712 -0.03323363],[ 0.6166906 -0.4594005]
340,False,False,"[[ 0.17031847]
 [-0.03318739]]","{'bfs': Array([0.49565688, 0.02390272, 0.01577358], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17031847 -0.03318739],[ 0.6152922  -0.45913047]
341,False,False,"[[ 0.17016585]
 [-0.03314245]]","{'bfs': Array([0.49711278, 0.02378098, 0.01569328], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17016585 -0.03314245],[ 0.6138952  -0.45886105]
342,False,False,"[[ 0.17001148]
 [-0.03309714]]","{'bfs': Array([0.4985597 , 0.02365976, 0.01561335], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.17001148 -0.03309714],[ 0.6124987  -0.45859218]
343,False,False,"[[ 0.16986428]
 [-0.03305345]]","{'bfs': Array([0.49999768, 0.02353912, 0.01553379], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16986428 -0.03305345],[ 0.61110336 -0.458324  ]
344,False,False,"[[ 0.1697114 ]
 [-0.03300863]]","{'bfs': Array([0.50142664, 0.023419  , 0.01545459], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1697114  -0.03300863],[ 0.6097088  -0.45805627]
345,False,False,"[[ 0.16956827]
 [-0.03296585]]","{'bfs': Array([0.50284654, 0.02329942, 0.01537574], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16956827 -0.03296585],[ 0.60831535 -0.4577892 ]
346,False,False,"[[ 0.16861266]
 [-0.03275609]]","{'bfs': Array([0.50425726, 0.02318038, 0.01529724], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16861266 -0.03275609],[ 0.6069225  -0.45752272]
347,False,False,"[[ 0.16844678]
 [-0.03270894]]","{'bfs': Array([0.5056522 , 0.02306244, 0.01521946], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16844678 -0.03270894],[ 0.60553724 -0.45725814]
348,False,False,"[[ 0.16829275]
 [-0.03266427]]","{'bfs': Array([0.5070377 , 0.02294504, 0.01514204], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16829275 -0.03266427],[ 0.60415316 -0.4569942 ]
349,False,False,"[[ 0.16812606]
 [-0.03261693]]","{'bfs': Array([0.50841403, 0.02282817, 0.01506497], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16812606 -0.03261693],[ 0.6027699 -0.4567308]
350,False,False,"[[ 0.1682978]
 [-0.0326394]]","{'bfs': Array([0.5097807 , 0.02271185, 0.01498827], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1682978 -0.0326394],[ 0.6013876  -0.45646805]
351,False,False,"[[ 0.16816647]
 [-0.03259946]]","{'bfs': Array([0.5111405 , 0.02259584, 0.01491177], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16816647 -0.03259946],[ 0.60000384 -0.45620537]
352,False,False,"[[ 0.16801347]
 [-0.0325552 ]]","{'bfs': Array([0.512491  , 0.02248032, 0.01483562], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16801347 -0.0325552 ],[ 0.5986206 -0.4559432]
353,False,False,"[[ 0.1670496 ]
 [-0.03234414]]","{'bfs': Array([0.51383203, 0.02236533, 0.0147598 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1670496  -0.03234414],[ 0.5972387  -0.45568156]
354,False,False,"[[ 0.16688687]
 [-0.03229808]]","{'bfs': Array([0.51515687, 0.02225143, 0.01468469], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16688687 -0.03229808],[ 0.5958641 -0.4554219]
355,False,False,"[[ 0.16674143]
 [-0.0322556 ]]","{'bfs': Array([0.5164719 , 0.02213806, 0.01460994], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16674143 -0.0322556 ],[ 0.59449065 -0.4551628 ]
356,False,False,"[[ 0.16657941]
 [-0.0322098 ]]","{'bfs': Array([0.51777756, 0.0220252 , 0.01453552], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16657941 -0.0322098 ],[ 0.5931177  -0.45490426]
357,False,False,"[[ 0.16641845]
 [-0.03216428]]","{'bfs': Array([0.51907325, 0.02191286, 0.01446145], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16641845 -0.03216428],[ 0.59174615 -0.45464632]
358,False,False,"[[ 0.16625868]
 [-0.03211902]]","{'bfs': Array([0.52035904, 0.02180104, 0.01438772], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16625868 -0.03211902],[ 0.59037566 -0.45438898]
359,False,False,"[[ 0.16645844]
 [-0.03214791]]","{'bfs': Array([0.5216349 , 0.02168974, 0.01431433], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16645844 -0.03214791],[ 0.5890063  -0.45413223]
360,False,False,"[[ 0.165512  ]
 [-0.03194049]]","{'bfs': Array([0.52290356, 0.02157871, 0.01424114], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.165512   -0.03194049],[ 0.5876346  -0.45387545]
361,False,False,"[[ 0.16535655]
 [-0.03189639]]","{'bfs': Array([0.5241563 , 0.02146872, 0.01416862], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16535655 -0.03189639],[ 0.58627075 -0.45362052]
362,False,False,"[[ 0.1651973]
 [-0.0318515]]","{'bfs': Array([0.52539885, 0.02135925, 0.01409644], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1651973 -0.0318515],[ 0.5849076  -0.45336625]
363,False,False,"[[ 0.16504532]
 [-0.03180819]]","{'bfs': Array([0.5266315 , 0.02125027, 0.0140246 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16504532 -0.03180819],[ 0.5835455  -0.45311245]
364,False,False,"[[ 0.16489507]
 [-0.03176532]]","{'bfs': Array([0.52785385, 0.02114181, 0.0139531 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16489507 -0.03176532],[ 0.58218455 -0.45285925]
365,False,False,"[[ 0.1647736 ]
 [-0.03172841]]","{'bfs': Array([0.5290663 , 0.02103385, 0.01388191], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1647736  -0.03172841],[ 0.5808244  -0.45260665]
366,False,False,"[[ 0.16467465]
 [-0.03169622]]","{'bfs': Array([0.5302687 , 0.02092635, 0.01381105], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16467465 -0.03169622],[ 0.5794651  -0.45235443]
367,False,False,"[[ 0.1645382 ]
 [-0.03165634]]","{'bfs': Array([0.5314612 , 0.02081933, 0.0137405 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1645382  -0.03165634],[ 0.5781061  -0.45210278]
368,False,False,"[[ 0.1643931 ]
 [-0.03161471]]","{'bfs': Array([0.53264356, 0.02071279, 0.01367027], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1643931  -0.03161471],[ 0.5767482  -0.45185167]
369,False,False,"[[ 0.16425663]
 [-0.03157488]]","{'bfs': Array([0.53381544, 0.02060675, 0.01360037], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16425663 -0.03157488],[ 0.57539105 -0.45160112]
370,False,False,"[[ 0.16410403]
 [-0.03153177]]","{'bfs': Array([0.53497714, 0.02050118, 0.01353079], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16410403 -0.03153177],[ 0.57403487 -0.45135105]
371,False,False,"[[ 0.16396633]
 [-0.0314918 ]]","{'bfs': Array([0.53612846, 0.02039611, 0.01346153], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16396633 -0.0314918 ],[ 0.5726795  -0.45110154]
372,False,False,"[[ 0.16383585]
 [-0.03145338]]","{'bfs': Array([0.5372694 , 0.02029151, 0.01339258], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16383585 -0.03145338],[ 0.5713251  -0.45085254]
373,False,False,"[[ 0.16287719]
 [-0.03124381]]","{'bfs': Array([0.5383998 , 0.0201874 , 0.01332396], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16287719 -0.03124381],[ 0.56997144 -0.4506041 ]
374,False,False,"[[ 0.16273513]
 [-0.03120317]]","{'bfs': Array([0.5395142 , 0.02008428, 0.01325599], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16273513 -0.03120317],[ 0.5686254  -0.45035753]
375,False,False,"[[ 0.16257034]
 [-0.03115787]]","{'bfs': Array([0.54061836, 0.01998165, 0.01318832], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.16257034 -0.03115787],[ 0.5672801  -0.45011148]
