,complete,error,sol,sub_data,u,u_nom
116,False,False,"[[0.42072076]
 [0.04555159]]","{'bfs': Array([0.02141063, 0.19597869, 0.01537812], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.42072076 0.04555159],[ 3.3730552  -0.87898564]
117,False,False,"[[0.41716766]
 [0.04483767]]","{'bfs': Array([0.02208917, 0.1949974 , 0.01529986], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.41716766 0.04483767],[ 3.3706582 -0.8808464]
118,False,False,"[[0.41311884]
 [0.04388886]]","{'bfs': Array([0.02278018, 0.19402096, 0.01522178], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.41311884 0.04388886],[ 3.3682737  -0.88267744]
119,False,False,"[[0.40921107]
 [0.04297984]]","{'bfs': Array([0.02348271, 0.19304956, 0.01514428], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.40921107 0.04297984],[ 3.365902  -0.8844695]
120,False,False,"[[0.40597564]
 [0.04234466]]","{'bfs': Array([0.02419683, 0.19208314, 0.01506731], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.40597564 0.04234466],[ 3.3635387 -0.8862238]
121,False,False,"[[0.4022469 ]
 [0.04147449]]","{'bfs': Array([0.02492363, 0.19112153, 0.0149905 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.4022469  0.04147449],[ 3.361189  -0.8879514]
122,False,False,"[[0.39864022]
 [0.04063863]]","{'bfs': Array([0.02566211, 0.19016485, 0.01491426], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.39864022 0.04063863],[ 3.358849  -0.8896432]
123,False,False,"[[0.3957041 ]
 [0.04008165]]","{'bfs': Array([0.02641232, 0.18921304, 0.01483855], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3957041  0.04008165],[ 3.3565207  -0.89130056]
124,False,False,"[[0.39224336]
 [0.03927525]]","{'bfs': Array([0.02717548, 0.188266  , 0.01476297], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.39224336 0.03927525],[ 3.3542018 -0.8929348]
125,False,False,"[[0.38889143]
 [0.03849935]]","{'bfs': Array([0.02795041, 0.18732367, 0.01468794], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.38889143 0.03849935],[ 3.351894  -0.8945352]
126,False,False,"[[0.38564017]
 [0.03775145]]","{'bfs': Array([0.02873721, 0.18638627, 0.01461344], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.38564017 0.03775145],[ 3.3495953  -0.89610386]
127,False,False,"[[0.3830157 ]
 [0.03727084]]","{'bfs': Array([0.02953593, 0.18545364, 0.01453942], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3830157  0.03727084],[ 3.347307  -0.8976419]
128,False,False,"[[0.37987727]
 [0.03654246]]","{'bfs': Array([0.03034778, 0.18452564, 0.01446555], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.37987727 0.03654246],[ 3.3450289  -0.89915955]
129,False,False,"[[0.37683016]
 [0.03583999]]","{'bfs': Array([0.03117158, 0.18360235, 0.01439221], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.37683016 0.03583999],[ 3.3427591 -0.9006473]
130,False,False,"[[0.3744716]
 [0.0354382]]","{'bfs': Array([0.03200741, 0.18268374, 0.01431935], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3744716 0.0354382],[ 3.340499  -0.9021059]
131,False,False,"[[0.37151226]
 [0.03474733]]","{'bfs': Array([0.0328567 , 0.18176967, 0.01424659], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.37151226 0.03474733],[ 3.3382497 -0.903548 ]
132,False,False,"[[0.3686355 ]
 [0.03407986]]","{'bfs': Array([0.03371794, 0.18086036, 0.01417435], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3686355  0.03407986],[ 3.336007   -0.90496135]
133,False,False,"[[0.36583608]
 [0.03343398]]","{'bfs': Array([0.03459125, 0.17995554, 0.01410262], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.36583608 0.03343398],[ 3.3337748 -0.9063474]
134,False,False,"[[0.36311048]
 [0.03280877]]","{'bfs': Array([0.03547667, 0.17905535, 0.01403139], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.36311048 0.03280877],[ 3.3315492 -0.9077066]
135,False,False,"[[0.3611064 ]
 [0.03250822]]","{'bfs': Array([0.03637421, 0.17815973, 0.01396064], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3611064  0.03250822],[ 3.329333  -0.9090401]
136,False,False,"[[0.35844287]
 [0.03188739]]","{'bfs': Array([0.03728563, 0.17726855, 0.01388993], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.35844287 0.03188739],[ 3.3271255  -0.91036105]
137,False,False,"[[0.35584718]
 [0.03128548]]","{'bfs': Array([0.03820913, 0.17638189, 0.01381972], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.35584718 0.03128548],[ 3.3249264 -0.9116565]
138,False,False,"[[0.35331693]
 [0.03070229]]","{'bfs': Array([0.03914479, 0.17549978, 0.01375001], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.35331693 0.03070229],[ 3.3227344  -0.91292703]
139,False,False,"[[0.35084805]
 [0.03013609]]","{'bfs': Array([0.04009263, 0.17462203, 0.01368076], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.35084805 0.03013609],[ 3.3205504 -0.9141736]
140,False,False,"[[0.34843883]
 [0.02958629]]","{'bfs': Array([0.04105268, 0.17374879, 0.01361201], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.34843883 0.02958629],[ 3.3183744 -0.9153969]
141,False,False,"[[0.3466605 ]
 [0.02932777]]","{'bfs': Array([0.04202499, 0.17287996, 0.0135437 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3466605  0.02932777],[ 3.3162055 -0.9165976]
142,False,False,"[[0.34427994]
 [0.02877067]]","{'bfs': Array([0.04301125, 0.17201546, 0.01347546], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.34427994 0.02877067],[ 3.3140447 -0.9177873]
143,False,False,"[[0.34195367]
 [0.02822463]]","{'bfs': Array([0.04400965, 0.1711553 , 0.01340772], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.34195367 0.02822463],[ 3.311891   -0.91895413]
144,False,False,"[[0.33967513]
 [0.02769547]]","{'bfs': Array([0.04502022, 0.17029953, 0.01334046], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.33967513 0.02769547],[ 3.3097444  -0.92009854]
145,False,False,"[[0.33744183]
 [0.02718167]]","{'bfs': Array([0.04604296, 0.16944803, 0.01327367], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.33744183 0.02718167],[ 3.3076053  -0.92122126]
146,False,False,"[[0.3352452 ]
 [0.02667579]]","{'bfs': Array([0.04707783, 0.16860096, 0.01320736], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3352452  0.02667579],[ 3.3054724  -0.92232275]
147,False,False,"[[0.3330833 ]
 [0.02617498]]","{'bfs': Array([0.0481249 , 0.16775812, 0.01314153], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3330833  0.02617498],[ 3.3033457 -0.9234036]
148,False,False,"[[0.33095607]
 [0.02567098]]","{'bfs': Array([0.04918409, 0.16691957, 0.01307614], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.33095607 0.02567098],[ 3.3012261  -0.92446387]
149,False,False,"[[0.32985452]
 [0.02567638]]","{'bfs': Array([0.05025535, 0.16608521, 0.01301125], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.32985452 0.02567638],[ 3.2991133 -0.9255034]
150,False,False,"[[0.32779095]
 [0.02519911]]","{'bfs': Array([0.05134209, 0.16525497, 0.01294612], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.32779095 0.02519911],[ 3.2970078 -0.9265431]
151,False,False,"[[0.3257882 ]
 [0.02472617]]","{'bfs': Array([0.05244097, 0.16442896, 0.01288147], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3257882  0.02472617],[ 3.2949092 -0.9275626]
152,False,False,"[[0.32385752]
 [0.02428921]]","{'bfs': Array([0.05355211, 0.1636071 , 0.01281726], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.32385752 0.02428921],[ 3.2928166 -0.9285631]
153,False,False,"[[0.3219616 ]
 [0.02385774]]","{'bfs': Array([0.05467558, 0.16278937, 0.0127535 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3219616  0.02385774],[ 3.2907305  -0.92954576]
154,False,False,"[[0.3200949]
 [0.0234489]]","{'bfs': Array([0.05581139, 0.16197567, 0.01269015], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3200949 0.0234489],[ 3.2886505  -0.93051064]
155,False,False,"[[0.31828138]
 [0.02305763]]","{'bfs': Array([0.05695954, 0.16116619, 0.01262718], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.31828138 0.02305763],[ 3.2865763 -0.9314586]
156,False,False,"[[0.31648168]
 [0.02265147]]","{'bfs': Array([0.05812011, 0.16036081, 0.0125646 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.31648168 0.02265147],[ 3.2845087 -0.9323907]
157,False,False,"[[0.3147244 ]
 [0.02225282]]","{'bfs': Array([0.059293  , 0.15955947, 0.01250243], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3147244  0.02225282],[ 3.2824466 -0.9333062]
158,False,False,"[[0.31299204]
 [0.02187924]]","{'bfs': Array([0.06047827, 0.15876213, 0.01244067], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.31299204 0.02187924],[ 3.2803884  -0.93420506]
159,False,False,"[[0.3112561 ]
 [0.02148286]]","{'bfs': Array([0.06167586, 0.15796885, 0.01237926], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3112561  0.02148286],[ 3.278339  -0.9350889]
160,False,False,"[[0.3096489 ]
 [0.02114182]]","{'bfs': Array([0.06288566, 0.15717953, 0.01231828], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3096489  0.02114182],[ 3.2762935  -0.93595636]
161,False,False,"[[0.30815995]
 [0.02086492]]","{'bfs': Array([0.06410803, 0.15639424, 0.01225764], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.30815995 0.02086492],[ 3.2742538 -0.93681  ]
162,False,False,"[[0.30644608]
 [0.02046536]]","{'bfs': Array([0.06534343, 0.1556128 , 0.01219726], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.30644608 0.02046536],[ 3.2722201 -0.937652 ]
163,False,False,"[[0.30469957]
 [0.02003006]]","{'bfs': Array([0.06659072, 0.15483533, 0.0121373 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.30469957 0.02003006],[ 3.2701917  -0.93847775]
164,False,False,"[[0.30361062]
 [0.01993812]]","{'bfs': Array([0.06784968, 0.15406173, 0.01207783], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.30361062 0.01993812],[ 3.2681684  -0.93928576]
165,False,False,"[[0.30223218]
 [0.01969498]]","{'bfs': Array([0.06912296, 0.15329206, 0.01201839], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.30223218 0.01969498],[ 3.2661514 -0.9400898]
166,False,False,"[[0.30036873]
 [0.01918308]]","{'bfs': Array([0.0704093 , 0.15252623, 0.0119592 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.30036873 0.01918308],[ 3.2641401 -0.9408839]
167,False,False,"[[0.2987499 ]
 [0.01878317]]","{'bfs': Array([0.07170641, 0.15176424, 0.01190058], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.2987499  0.01878317],[ 3.2621334 -0.9416572]
168,False,False,"[[0.29790047]
 [0.01880385]]","{'bfs': Array([0.07301524, 0.15100607, 0.01184243], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.29790047 0.01880385],[ 3.2601316  -0.94241416]
169,False,False,"[[0.2967427 ]
 [0.01864395]]","{'bfs': Array([0.07433914, 0.15025169, 0.01178419], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.2967427  0.01864395],[ 3.2581358  -0.94317174]
170,False,False,"[[0.29475898]
 [0.01804946]]","{'bfs': Array([0.07567669, 0.14950106, 0.01172608], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.29475898 0.01804946],[ 3.2561464  -0.94392276]
171,False,False,"[[0.29327038]
 [0.01770082]]","{'bfs': Array([0.07702389, 0.1487543 , 0.0116687 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.29327038 0.01770082],[ 3.2541604 -0.9446496]
172,False,False,"[[0.29234073]
 [0.01764455]]","{'bfs': Array([0.07838294, 0.14801122, 0.01161172], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.29234073 0.01764455],[ 3.2521791 -0.9453622]
173,False,False,"[[0.29127896]
 [0.01751805]]","{'bfs': Array([0.0797564 , 0.14727187, 0.01155475], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.29127896 0.01751805],[ 3.250204   -0.94607246]
174,False,False,"[[0.2898297 ]
 [0.01717824]]","{'bfs': Array([0.0811436 , 0.14653616, 0.01149792], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.2898297  0.01717824],[ 3.2482347 -0.9467772]
175,False,False,"[[0.28821957]
 [0.01675224]]","{'bfs': Array([0.08254244, 0.14580421, 0.01144148], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.28821957 0.01675224],[ 3.2462707 -0.9474684]
176,False,False,"[[0.28683844]
 [0.01643569]]","{'bfs': Array([0.08395205, 0.14507599, 0.01138556], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.28683844 0.01643569],[ 3.244308   -0.94814205]
177,False,False,"[[0.285679  ]
 [0.01622756]]","{'bfs': Array([0.08537337, 0.14435141, 0.01133002], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.285679   0.01622756],[ 3.2423522  -0.94880307]
178,False,False,"[[0.28451017]
 [0.01601631]]","{'bfs': Array([0.0868075 , 0.14363045, 0.0112747 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.28451017 0.01601631],[ 3.2403996 -0.9494555]
179,False,False,"[[0.28321564]
 [0.01573181]]","{'bfs': Array([0.08825423, 0.14291297, 0.01121964], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.28321564 0.01573181],[ 3.238454  -0.9500991]
180,False,False,"[[0.28197673]
 [0.01547236]]","{'bfs': Array([0.0897128 , 0.14219922, 0.01116491], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.28197673 0.01547236],[ 3.2365115  -0.95073116]
181,False,False,"[[0.28066066]
 [0.01516533]]","{'bfs': Array([0.09118328, 0.14148904, 0.01111052], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.28066066 0.01516533],[ 3.2345736  -0.95135283]
182,False,False,"[[0.27947804]
 [0.01492661]]","{'bfs': Array([0.09266529, 0.1407824 , 0.01105648], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.27947804 0.01492661],[ 3.2326398 -0.9519619]
183,False,False,"[[0.2784346 ]
 [0.01476021]]","{'bfs': Array([0.09415934, 0.14007936, 0.01100274], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.2784346  0.01476021],[ 3.2307105  -0.95256126]
184,False,False,"[[0.2773202 ]
 [0.01454989]]","{'bfs': Array([0.09566609, 0.13937977, 0.01094922], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.2773202  0.01454989],[ 3.2287865 -0.9531537]
185,False,False,"[[0.27619877]
 [0.0143318 ]]","{'bfs': Array([0.09718503, 0.13868374, 0.01089594], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.27619877 0.0143318 ],[ 3.2268665 -0.9537376]
186,False,False,"[[0.27512127]
 [0.01413354]]","{'bfs': Array([0.09871607, 0.13799115, 0.01084294], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.27512127 0.01413354],[ 3.2249508 -0.9543127]
187,False,False,"[[0.27405617]
 [0.01393747]]","{'bfs': Array([0.10025926, 0.13730204, 0.01079019], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.27405617 0.01393747],[ 3.2230392  -0.95487964]
188,False,False,"[[0.27269977]
 [0.01358302]]","{'bfs': Array([0.10181458, 0.13661638, 0.0107377 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.27269977 0.01358302],[ 3.2211332 -0.9554385]
189,False,False,"[[0.27165818]
 [0.01338626]]","{'bfs': Array([0.10338023, 0.13593425, 0.01068566], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.27165818 0.01338626],[ 3.21923    -0.95598316]
190,False,False,"[[0.27058637]
 [0.01317325]]","{'bfs': Array([0.10495783, 0.13525549, 0.01063387], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.27058637 0.01317325],[ 3.2173314 -0.9565197]
191,False,False,"[[0.2695271 ]
 [0.01296323]]","{'bfs': Array([0.10654719, 0.13458017, 0.01058235], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.2695271  0.01296323],[ 3.2154355 -0.9570477]
192,False,False,"[[0.26848096]
 [0.01275603]]","{'bfs': Array([0.10814825, 0.1339082 , 0.01053113], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.26848096 0.01275603],[ 3.2135458 -0.9575671]
193,False,False,"[[0.26745212]
 [0.01255466]]","{'bfs': Array([0.10976087, 0.13323964, 0.01048016], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.26745212 0.01255466],[ 3.2116592 -0.958078 ]
194,False,False,"[[0.26644087]
 [0.01236005]]","{'bfs': Array([0.11138515, 0.1325744 , 0.01042947], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.26644087 0.01236005],[ 3.2097774  -0.95858073]
195,False,False,"[[0.2654461 ]
 [0.01217197]]","{'bfs': Array([0.11302096, 0.13191247, 0.01037904], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.2654461  0.01217197],[ 3.2078981  -0.95907557]
196,False,False,"[[0.26445246]
 [0.01198207]]","{'bfs': Array([0.11466841, 0.13125385, 0.01032886], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.26445246 0.01198207],[ 3.2060244 -0.9595629]
197,False,False,"[[0.26345387]
 [0.01178637]]","{'bfs': Array([0.11632734, 0.13059862, 0.01027894], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.26345387 0.01178637],[ 3.2041543  -0.96004236]
198,False,False,"[[0.26245874]
 [0.01158851]]","{'bfs': Array([0.1179975 , 0.12994665, 0.0102293 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.26245874 0.01158851],[ 3.2022872 -0.9605142]
199,False,False,"[[0.26147756]
 [0.0113937 ]]","{'bfs': Array([0.11967891, 0.12929797, 0.01017992], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.26147756 0.0113937 ],[ 3.2004247 -0.9609777]
200,False,False,"[[0.26048654]
 [0.01119113]]","{'bfs': Array([0.12137139, 0.12865265, 0.01013082], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.26048654 0.01119113],[ 3.198565  -0.9614332]
201,False,False,"[[0.2594674 ]
 [0.01097411]]","{'bfs': Array([0.12307485, 0.12801044, 0.01008201], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.2594674  0.01097411],[ 3.19671   -0.9618807]
202,False,False,"[[0.25841108]
 [0.01073643]]","{'bfs': Array([0.12478894, 0.1273716 , 0.01003348], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.25841108 0.01073643],[ 3.1948588  -0.96231925]
203,False,False,"[[0.25721866]
 [0.0104548 ]]","{'bfs': Array([0.12651327, 0.12673597, 0.00998528], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.25721866 0.0104548 ],[ 3.1930108 -0.9627483]
204,False,False,"[[0.25615746]
 [0.01021795]]","{'bfs': Array([0.12824665, 0.12610383, 0.00993748], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.25615746 0.01021795],[ 3.1911674 -0.9631661]
205,False,False,"[[0.25523484]
 [0.01004334]]","{'bfs': Array([0.12998988, 0.12547506, 0.00989001], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.25523484 0.01004334],[ 3.1893263 -0.9635744]
206,False,False,"[[0.2545971 ]
 [0.00998225]]","{'bfs': Array([0.13174382, 0.12484938, 0.00984279], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.2545971  0.00998225],[ 3.1874895 -0.9639753]
207,False,False,"[[0.25397706]
 [0.00995209]]","{'bfs': Array([0.13351029, 0.12422667, 0.00979567], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.25397706 0.00995209],[ 3.1856563  -0.96437407]
208,False,False,"[[0.25334534]
 [0.00991795]]","{'bfs': Array([0.13528955, 0.12360699, 0.00974864], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.25334534 0.00991795],[ 3.183828  -0.9647713]
209,False,False,"[[0.25271067]
 [0.00988288]]","{'bfs': Array([0.13708118, 0.1229904 , 0.0097017 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.25271067 0.00988288],[ 3.1820037  -0.96516705]
210,False,False,"[[0.25133643]
 [0.00932482]]","{'bfs': Array([0.1388853 , 0.12237676, 0.00965485], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.25133643 0.00932482],[ 3.1801841 -0.9655614]
211,False,False,"[[0.25058594]
 [0.00922268]]","{'bfs': Array([0.14069599, 0.12176592, 0.00960868], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.25058594 0.00922268],[ 3.1783633  -0.96593356]
212,False,False,"[[0.24986564]
 [0.00913534]]","{'bfs': Array([0.14251798, 0.12115814, 0.00956268], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.24986564 0.00913534],[ 3.1765473 -0.9663013]
213,False,False,"[[0.24914598]
 [0.00904619]]","{'bfs': Array([0.1443513 , 0.12055339, 0.00951684], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.24914598 0.00904619],[ 3.1747348 -0.9666656]
214,False,False,"[[0.2484422 ]
 [0.00896319]]","{'bfs': Array([0.14619584, 0.11995166, 0.00947117], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.2484422  0.00896319],[ 3.1729255 -0.9670261]
215,False,False,"[[0.24775212]
 [0.00888616]]","{'bfs': Array([0.14805168, 0.11935301, 0.00942565], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.24775212 0.00888616],[ 3.1711206  -0.96738327]
216,False,False,"[[0.24710093]
 [0.00882966]]","{'bfs': Array([0.14991884, 0.11875723, 0.00938027], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.24710093 0.00882966],[ 3.1693194  -0.96773744]
217,False,False,"[[0.24605228]
 [0.00850749]]","{'bfs': Array([0.15179743, 0.1181645 , 0.00933504], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.24605228 0.00850749],[ 3.1675236  -0.96808934]
218,False,False,"[[0.24531081]
 [0.00838979]]","{'bfs': Array([0.1536841 , 0.11757471, 0.00929022], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.24531081 0.00838979],[ 3.1657276 -0.968428 ]
219,False,False,"[[0.24457315]
 [0.00827232]]","{'bfs': Array([0.1555812 , 0.11698779, 0.00924559], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.24457315 0.00827232],[ 3.163936   -0.96876204]
220,False,False,"[[0.24383831]
 [0.00815458]]","{'bfs': Array([0.15748878, 0.11640386, 0.00920117], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.24383831 0.00815458],[ 3.162148  -0.9690914]
221,False,False,"[[0.24310476]
 [0.00803586]]","{'bfs': Array([0.15940654, 0.11582284, 0.00915695], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.24310476 0.00803586],[ 3.1603637 -0.969416 ]
222,False,False,"[[0.24236889]
 [0.0079144 ]]","{'bfs': Array([0.1613345 , 0.11524474, 0.00911293], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.24236889 0.0079144 ],[ 3.1585827 -0.9697356]
223,False,False,"[[0.24162826]
 [0.00778865]]","{'bfs': Array([0.16327237, 0.11466959, 0.00906912], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.24162826 0.00778865],[ 3.1568046 -0.9700507]
224,False,False,"[[0.24087933]
 [0.00765776]]","{'bfs': Array([0.16522014, 0.11409727, 0.00902552], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.24087933 0.00765776],[ 3.1550298 -0.9703603]
225,False,False,"[[0.24009696]
 [0.00750989]]","{'bfs': Array([0.16717742, 0.1135279 , 0.00898215], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.24009696 0.00750989],[ 3.1532588  -0.97066474]
226,False,False,"[[0.23929715]
 [0.00735176]]","{'bfs': Array([0.16914394, 0.11296143, 0.00893901], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.23929715 0.00735176],[ 3.151491   -0.97096324]
227,False,False,"[[0.23834904]
 [0.00712732]]","{'bfs': Array([0.17111936, 0.11239786, 0.00889612], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.23834904 0.00712732],[ 3.1497262  -0.97125566]
228,False,False,"[[0.23749016]
 [0.00694846]]","{'bfs': Array([0.17310216, 0.11183731, 0.00885356], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.23749016 0.00694846],[ 3.1479635  -0.97153866]
229,False,False,"[[0.23676918]
 [0.0068348 ]]","{'bfs': Array([0.17509295, 0.11127983, 0.00881128], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.23676918 0.0068348 ],[ 3.146206 -0.971815]
230,False,False,"[[0.23612966]
 [0.00675768]]","{'bfs': Array([0.17709285, 0.11072512, 0.0087692 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.23612966 0.00675768],[ 3.1444507  -0.97208655]
231,False,False,"[[0.23576847]
 [0.00680862]]","{'bfs': Array([0.17910257, 0.11017323, 0.0087273 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.23576847 0.00680862],[ 3.1426995  -0.97235477]
232,False,False,"[[0.23537272]
 [0.00684977]]","{'bfs': Array([0.18112423, 0.10962398, 0.0086854 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.23537272 0.00684977],[ 3.140952   -0.97262514]
233,False,False,"[[0.23425415]
 [0.00633938]]","{'bfs': Array([0.18315762, 0.10907735, 0.00864354], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.23425415 0.00633938],[ 3.1392078  -0.97289705]
234,False,False,"[[0.23369499]
 [0.00629372]]","{'bfs': Array([0.18519577, 0.10853308, 0.00860228], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.23369499 0.00629372],[ 3.1374624  -0.97314847]
235,False,False,"[[0.23315355]
 [0.00625765]]","{'bfs': Array([0.18724374, 0.10799155, 0.00856114], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.23315355 0.00625765],[ 3.135721   -0.97339845]
236,False,False,"[[0.23260716]
 [0.00621616]]","{'bfs': Array([0.18930176, 0.1074527 , 0.00852012], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.23260716 0.00621616],[ 3.1339831  -0.97364664]
237,False,False,"[[0.23206449]
 [0.00617463]]","{'bfs': Array([0.19136953, 0.10691658, 0.00847923], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.23206449 0.00617463],[ 3.1322484  -0.97389305]
238,False,False,"[[0.23154409]
 [0.00614555]]","{'bfs': Array([0.1934471 , 0.10638312, 0.00843847], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.23154409 0.00614555],[ 3.130518  -0.9741379]
239,False,False,"[[0.23100522]
 [0.00610236]]","{'bfs': Array([0.19553447, 0.10585227, 0.00839782], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.23100522 0.00610236],[ 3.1287906  -0.97438157]
