,complete,error,sol,sub_data,u,u_nom
244,False,False,"[[4.0614542e-01]
 [1.2578133e-07]]","{'bfs': Array([5.4711714, 6.5288286], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3114828], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.40614542],[0.4060297 0.       ]
245,False,False,"[[3.9841509e-01]
 [1.2162167e-07]]","{'bfs': Array([5.4816093, 6.5183907], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3075906], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3984151],[0.39828596 0.        ]
246,False,False,"[[3.9195359e-01]
 [1.2004551e-07]]","{'bfs': Array([5.4919806, 6.5080194], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3109367], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3919536],[0.39181432 0.        ]
247,False,False,"[[3.84894818e-01]
 [1.17123705e-07]]","{'bfs': Array([5.5023193, 6.4976807], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.31152022], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.38489482],[0.38474324 0.        ]
248,False,False,"[[3.7897825e-01]
 [9.6100877e-08]]","{'bfs': Array([5.512611, 6.487389], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.31833267], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.37897825],[0.3787171 0.       ]
249,False,False,"[[3.7126887e-01]
 [9.5240466e-08]]","{'bfs': Array([5.5228853, 6.4771147], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.31632757], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.37126887],[0.37100974 0.        ]
250,False,False,"[[3.62824678e-01]
 [1.18283054e-07]]","{'bfs': Array([5.5330973, 6.4669027], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3112415], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.36282468],[0.36271164 0.        ]
251,False,False,"[[3.5413688e-01]
 [1.1399271e-07]]","{'bfs': Array([5.543232, 6.456768], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30405474], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.35413688],[0.354024 0.      ]
252,False,False,"[[3.4683263e-01]
 [1.2811515e-07]]","{'bfs': Array([5.5532765, 6.4467235], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3054793], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.34683263],[0.34683228 0.        ]
253,False,False,"[[3.3992437e-01]
 [1.2667863e-07]]","{'bfs': Array([5.5632734, 6.4367266], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30884898], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.33992437],[0.33992 0.     ]
254,False,False,"[[3.3252642e-01]
 [1.2391129e-07]]","{'bfs': Array([5.573231, 6.426769], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30970216], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.33252642],[0.33251688 0.        ]
255,False,False,"[[3.2366458e-01]
 [1.1705967e-07]]","{'bfs': Array([5.583136, 6.416864], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30204797], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.32366458],[0.3236458 0.       ]
256,False,False,"[[3.1683674e-01]
 [1.1450575e-07]]","{'bfs': Array([5.5929446, 6.4070554], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30648184], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.31683674],[0.316813 0.      ]
257,False,False,"[[3.089922e-01]
 [1.122564e-07]]","{'bfs': Array([5.6027164, 6.3972836], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30507505], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.3089922],[0.30896452 0.        ]
258,False,False,"[[3.0123168e-01]
 [1.0871116e-07]]","{'bfs': Array([5.612421, 6.387579], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30421662], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.30123168],[0.3011988 0.       ]
259,False,False,"[[2.9437950e-01]
 [1.0771325e-07]]","{'bfs': Array([5.6220603, 6.3779397], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30908823], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.2943795],[0.29434416 0.        ]
260,False,False,"[[2.8557816e-01]
 [1.0155094e-07]]","{'bfs': Array([5.6316633, 6.3683367], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3018732], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.28557816],[0.28553513 0.        ]
261,False,False,"[[2.79223800e-01]
 [1.01790704e-07]]","{'bfs': Array([5.6411653, 6.3588347], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3100406], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.2792238],[0.27917996 0.        ]
262,False,False,"[[2.6984704e-01]
 [9.4155183e-08]]","{'bfs': Array([5.650646, 6.349354], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29890466], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.26984704],[0.2697946 0.       ]
263,False,False,"[[2.6162547e-01]
 [8.9553794e-08]]","{'bfs': Array([5.6600037, 6.3399963], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29473972], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.26162547],[0.2615677 0.       ]
264,False,False,"[[2.5367287e-01]
 [8.4739440e-08]]","{'bfs': Array([5.6692724, 6.3307276], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2920097], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.25367287],[0.2536065 0.       ]
265,False,False,"[[2.4580695e-01]
 [8.2998824e-08]]","{'bfs': Array([5.67846, 6.32154], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28959703], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.24580695],[0.2457362 0.       ]
266,False,False,"[[2.3858553e-01]
 [7.8472638e-08]]","{'bfs': Array([5.6875663, 6.3124337], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29128242], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.23858553],[0.23851033 0.        ]
267,False,False,"[[2.3022768e-01]
 [7.4842845e-08]]","{'bfs': Array([5.696614, 6.303386], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28495908], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.23022768],[0.23014915 0.        ]
268,False,False,"[[2.2280513e-01]
 [7.1822868e-08]]","{'bfs': Array([5.7055564, 6.2944436], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28463352], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.22280513],[0.22272925 0.        ]
269,False,False,"[[2.1424815e-01]
 [6.6386647e-08]]","{'bfs': Array([5.7144265, 6.2855735], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.27581358], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.21424815],[0.2141674 0.       ]
270,False,False,"[[2.0668408e-01]
 [6.3060284e-08]]","{'bfs': Array([5.723175, 6.276825], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2733178], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.20668408],[0.20660082 0.        ]
271,False,False,"[[1.9875304e-01]
 [5.8929842e-08]]","{'bfs': Array([5.7318373, 6.2681627], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.26756668], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.19875304],[0.19866669 0.        ]
272,False,False,"[[1.9138135e-01]
 [5.5905232e-08]]","{'bfs': Array([5.740393, 6.259607], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.26520252], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.19138135],[0.19129321 0.        ]
273,False,False,"[[1.8479419e-01]
 [5.4374780e-08]]","{'bfs': Array([5.748861, 6.251139], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.26822042], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.18479419],[0.18470596 0.        ]
274,False,False,"[[1.7771845e-01]
 [5.1755634e-08]]","{'bfs': Array([5.757272, 6.242728], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.26715803], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.17771845],[0.17762928 0.        ]
275,False,False,"[[1.7156340e-01]
 [5.0876352e-08]]","{'bfs': Array([5.7656007, 6.2343993], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.27284014], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.1715634],[0.17147522 0.        ]
276,False,False,"[[1.6462204e-01]
 [4.8084743e-08]]","{'bfs': Array([5.773887, 6.226113], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.27192116], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.16462204],[0.16452618 0.        ]
277,False,False,"[[1.5819906e-01]
 [4.5177131e-08]]","{'bfs': Array([5.782091, 6.217909], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.27469826], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.15819906],[0.15810376 0.        ]
278,False,False,"[[1.5161790e-01]
 [4.4664375e-08]]","{'bfs': Array([5.7902336, 6.2097664], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.27574992], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.1516179],[0.15153033 0.        ]
279,False,False,"[[1.4578278e-01]
 [4.3892705e-08]]","{'bfs': Array([5.7983036, 6.2016964], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2827053], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.14578278],[0.14569701 0.        ]
280,False,False,"[[1.3968623e-01]
 [4.2556131e-08]]","{'bfs': Array([5.8063374, 6.1936626], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28720212], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.13968623],[0.13960192 0.        ]
281,False,False,"[[1.3357815e-01]
 [3.9893536e-08]]","{'bfs': Array([5.814319, 6.185681], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2911694], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.13357815],[0.1334903 0.       ]
282,False,False,"[[1.2721543e-01]
 [3.9011319e-08]]","{'bfs': Array([5.8222437, 6.1777563], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29228258], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.12721543],[0.12713379 0.        ]
283,False,False,"[[1.2102390e-01]
 [3.6418243e-08]]","{'bfs': Array([5.830094, 6.169906], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29415417], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.1210239],[0.12093884 0.        ]
284,False,False,"[[1.1472914e-01]
 [3.4944314e-08]]","{'bfs': Array([5.8378725, 6.1621275], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29422867], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.11472914],[0.11465038 0.        ]
285,False,False,"[[1.0895709e-01]
 [3.3416136e-08]]","{'bfs': Array([5.845568, 6.154432], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29868317], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.10895709],[0.10887582 0.        ]
286,False,False,"[[1.01832695e-01]
 [2.97443208e-08]]","{'bfs': Array([5.853208, 6.146792], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2876333], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.1018327],[0.10175653 0.        ]
287,False,False,"[[9.5536396e-02]
 [2.7183404e-08]]","{'bfs': Array([5.860689, 6.139311], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28328764], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.0955364],[0.09546179 0.        ]
288,False,False,"[[8.9895636e-02]
 [2.4672374e-08]]","{'bfs': Array([5.8680544, 6.1319456], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28468263], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.08989564],[0.08981898 0.        ]
289,False,False,"[[8.4544122e-02]
 [2.3417854e-08]]","{'bfs': Array([5.875343, 6.124657], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2884674], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.08454412],[0.08447041 0.        ]
290,False,False,"[[7.8472123e-02]
 [2.0906935e-08]]","{'bfs': Array([5.8825693, 6.1174307], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.282004], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.07847212],[0.07840056 0.        ]
291,False,False,"[[7.299169e-02]
 [1.985780e-08]]","{'bfs': Array([5.8896623, 6.1103377], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2808491], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.07299169],[0.07292711 0.        ]
292,False,False,"[[6.849201e-02]
 [1.899858e-08]]","{'bfs': Array([5.8966575, 6.1033425], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2915182], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.06849201],[0.06842832 0.        ]
293,False,False,"[[6.3344225e-02]
 [1.7740309e-08]]","{'bfs': Array([5.90364, 6.09636], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29264355], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.06334423],[0.06328376 0.        ]
294,False,False,"[[ 5.6980483e-02]
 [-1.9967763e-07]]","{'bfs': Array([5.9105396, 6.0894604], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28469908], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.05698048],[0.0576842 0.       ]
295,False,False,"[[ 5.1898237e-02]
 [-1.7687503e-07]]","{'bfs': Array([5.9172897, 6.0827103], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28085995], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.05189824],[0.05256156 0.        ]
296,False,False,"[[ 4.7222309e-02]
 [-1.5949027e-07]]","{'bfs': Array([5.9239187, 6.0760813], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28097367], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.04722231],[0.04784388 0.        ]
297,False,False,"[[ 4.2788457e-02]
 [-1.4438393e-07]]","{'bfs': Array([5.9304557, 6.0695443], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28301394], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.04278846],[0.04336084 0.        ]
298,False,False,"[[ 3.8232375e-02]
 [-1.2603081e-07]]","{'bfs': Array([5.9369154, 6.0630846], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28033733], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.03823237],[0.03876161 0.        ]
299,False,False,"[[ 3.3725314e-02]
 [-1.0717176e-07]]","{'bfs': Array([5.9432597, 6.0567403], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.27476192], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.03372531],[0.03420856 0.        ]
300,False,False,"[[ 2.9584879e-02]
 [-9.2117887e-08]]","{'bfs': Array([5.949465, 6.050535], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.27290428], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.02958488],[0.03002008 0.        ]
301,False,False,"[[ 2.5974657e-02]
 [-8.3005133e-08]]","{'bfs': Array([5.9555593, 6.0444407], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2810731], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.02597466],[0.02635927 0.        ]
302,False,False,"[[ 2.223174e-02]
 [-7.119283e-08]]","{'bfs': Array([5.9616256, 6.0383744], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28419268], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.02223174],[0.02256629 0.        ]
303,False,False,"[[ 1.8748228e-02]
 [-6.1782913e-08]]","{'bfs': Array([5.967621, 6.032379], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29323936], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.01874823],[0.0190317 0.       ]
304,False,False,"[[ 1.5059196e-02]
 [-4.8864251e-08]]","{'bfs': Array([5.9735956, 6.0264044], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2923088], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.0150592],[0.01529148 0.        ]
305,False,False,"[[ 1.1570119e-02]
 [-3.7233747e-08]]","{'bfs': Array([5.9794645, 6.0205355], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2937063], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.01157012],[0.01175255 0.        ]
306,False,False,"[[ 8.2652587e-03]
 [-2.6944285e-08]]","{'bfs': Array([5.9852467, 6.0147533], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2994796], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.00826526],[0.00839692 0.        ]
307,False,False,"[[ 5.0236541e-03]
 [-1.6612592e-08]]","{'bfs': Array([5.9909806, 6.0090194], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30520988], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.00502365],[0.00510426 0.        ]
308,False,False,"[[2.2657989e-03]
 [7.9892757e-08]]","{'bfs': Array([5.9966655, 6.0033345], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3122368], dtype=float32), 'violated': Array(False, dtype=bool)}",[0.0022658],[0.00187998 0.        ]
309,False,False,"[[-1.5303777e-03]
 [-5.0268820e-08]]","{'bfs': Array([6.0023127, 5.9976873], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30147743], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.00153038],[-0.00126135  0.        ]
310,False,False,"[[-4.1467007e-03]
 [-4.1955630e-09]]","{'bfs': Array([6.007761, 5.992239], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30693722], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.0041467],[-0.0042053  0.       ]
311,False,False,"[[-6.9651296e-03]
 [-7.8780467e-09]]","{'bfs': Array([6.0131583, 5.9868417], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.31096232], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.00696513],[-0.00706434  0.        ]
312,False,False,"[[-9.5418422e-03]
 [-1.2829602e-08]]","{'bfs': Array([6.0184917, 5.9815083], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3063265], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.00954184],[-0.00967961  0.        ]
313,False,False,"[[-1.1914768e-02]
 [-1.8326965e-08]]","{'bfs': Array([6.023679, 5.976321], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30248547], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.01191477],[-0.01208837  0.        ]
314,False,False,"[[-1.4161970e-02]
 [-2.4276098e-08]]","{'bfs': Array([6.0287237, 5.9712763], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30152905], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.01416197],[-0.0143704  0.       ]
315,False,False,"[[-1.6047286e-02]
 [-3.1222093e-08]]","{'bfs': Array([6.033656, 5.966344], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29493856], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.01604729],[-0.01628689  0.        ]
316,False,False,"[[-1.7765515e-02]
 [-3.7966693e-08]]","{'bfs': Array([6.038415, 5.961585], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29043138], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.01776551],[-0.01803274  0.        ]
317,False,False,"[[-1.9156314e-02]
 [-4.4510507e-08]]","{'bfs': Array([6.0430207, 5.9569793], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28367913], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.01915631],[-0.01944525  0.        ]
318,False,False,"[[-2.1000979e-02]
 [-5.0796373e-08]]","{'bfs': Array([6.047446, 5.952554], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28977263], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.02100098],[-0.02131774  0.        ]
319,False,False,"[[-2.2687498e-02]
 [-5.7297115e-08]]","{'bfs': Array([6.0518346, 5.9481654], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2938987], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.0226875],[-0.02302937  0.        ]
320,False,False,"[[-2.3945212e-02]
 [-6.3620391e-08]]","{'bfs': Array([6.056165, 5.943835], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29265285], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.02394521],[-0.02430457  0.        ]
321,False,False,"[[-2.5687193e-02]
 [-7.0492391e-08]]","{'bfs': Array([6.0603743, 5.9396257], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.300115], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.02568719],[-0.02607239  0.        ]
322,False,False,"[[-2.6970817e-02]
 [-7.7045456e-08]]","{'bfs': Array([6.064566, 5.935434], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30197453], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.02697082],[-0.02737332  0.        ]
323,False,False,"[[-2.7898835e-02]
 [-8.2877222e-08]]","{'bfs': Array([6.068673, 5.931327], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30092478], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.02789884],[-0.02831131  0.        ]
324,False,False,"[[-2.8324088e-02]
 [-8.6968910e-08]]","{'bfs': Array([6.072659, 5.927341], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2962315], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.02832409],[-0.02873551  0.        ]
325,False,False,"[[-2.8838072e-02]
 [-9.0793009e-08]]","{'bfs': Array([6.076475, 5.923525], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29450715], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.02883807],[-0.02924965  0.        ]
326,False,False,"[[-2.9264057e-02]
 [-9.3960821e-08]]","{'bfs': Array([6.080159, 5.919841], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2934227], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.02926406],[-0.02967369  0.        ]
327,False,False,"[[-3.035987e-02]
 [-9.983454e-08]]","{'bfs': Array([6.0837183, 5.9162817], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29899848], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.03035987],[-0.0307827  0.       ]
328,False,False,"[[-3.0345554e-02]
 [-1.0084007e-07]]","{'bfs': Array([6.0872474, 5.9127526], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29620576], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.03034555],[-0.03075651  0.        ]
329,False,False,"[[-3.0449057e-02]
 [-1.0196699e-07]]","{'bfs': Array([6.0906253, 5.9093747], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2955234], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.03044906],[-0.03085113  0.        ]
330,False,False,"[[-3.0377487e-02]
 [-1.0199207e-07]]","{'bfs': Array([6.093882, 5.906118], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2945652], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.03037749],[-0.0307673  0.       ]
331,False,False,"[[-3.03925127e-02]
 [-1.02307155e-07]]","{'bfs': Array([6.0970125, 5.9029875], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29496014], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.03039251],[-0.0307727  0.       ]
332,False,False,"[[-3.1191925e-02]
 [-1.0694157e-07]]","{'bfs': Array([6.1000376, 5.8999624], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3004707], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.03119192],[-0.03158027  0.        ]
333,False,False,"[[-3.1688880e-02]
 [-1.0994873e-07]]","{'bfs': Array([6.103044, 5.896956], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30435658], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.03168888],[-0.03207881  0.        ]
334,False,False,"[[-3.15808132e-02]
 [-1.09485555e-07]]","{'bfs': Array([6.1060047, 5.8939953], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30522358], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.03158081],[-0.03195959  0.        ]
335,False,False,"[[-3.0825337e-02]
 [-1.0493941e-07]]","{'bfs': Array([6.1088676, 5.8911324], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30336523], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.03082534],[-0.03118034  0.        ]
336,False,False,"[[-3.07696331e-02]
 [-1.04570276e-07]]","{'bfs': Array([6.1115837, 5.8884163], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30538142], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.03076963],[-0.03111653  0.        ]
337,False,False,"[[-2.925901e-02]
 [-9.525220e-08]]","{'bfs': Array([6.1142254, 5.8857746], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30147183], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.02925901],[-0.02957094  0.        ]
338,False,False,"[[-2.9504083e-02]
 [-9.6599706e-08]]","{'bfs': Array([6.116674, 5.883326], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30526352], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.02950408],[-0.02981549  0.        ]
339,False,False,"[[-2.9176706e-02]
 [-9.4476022e-08]]","{'bfs': Array([6.1190886, 5.8809114], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30693614], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.02917671],[-0.02947767  0.        ]
340,False,False,"[[-2.7794698e-02]
 [-8.5978769e-08]]","{'bfs': Array([6.1214247, 5.8785753], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30508745], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.0277947],[-0.02806882  0.        ]
341,False,False,"[[-2.6727928e-02]
 [-7.9568878e-08]]","{'bfs': Array([6.123604, 5.876396], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3047551], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.02672793],[-0.02698281  0.        ]
342,False,False,"[[-2.4069639e-02]
 [-6.4598318e-08]]","{'bfs': Array([6.12566, 5.87434], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3001784], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.02406964],[-0.0242865  0.       ]
